timestamp,day_of_week,applied_torque_nm,screwdriving_speed_rpm,motor_current_a,press_pressure_bar,operator_cycle_time_s,relative_humidity_pct,shop_floor_temp_c,line_vibration_mm_s,operator_experience_yrs,shift_change,material_batch,is_scrap
2025-02-20 21:00:00,1,1.63,668.7,2.21,4.56,17.05,38.7,22.7,1.45,11,0,29,0
2025-01-14 15:00:00,6,1.59,931.0,2.41,4.78,16.75,46.8,26.8,1.67,5,1,30,0
2025-01-03 13:00:00,2,1.5,647.1,2.42,6.06,20.91,25.1,30.2,1.82,6,0,22,1
2025-01-23 20:00:00,1,1.76,753.2,2.52,5.19,17.2,31.5,23.2,2.19,3,1,16,0
2025-02-21 19:00:00,2,1.54,877.7,2.2,4.34,14.47,35.5,24.7,1.62,9,0,35,1
2025-03-01 18:00:00,3,1.62,800.0,2.16,4.79,15.95,74.1,25.5,1.5,14,1,1,1
2025-02-12 21:00:00,0,1.73,694.7,2.53,5.22,20.3,74.2,27.5,1.0,6,1,45,0
2025-01-15 09:00:00,0,1.56,834.1,2.87,4.87,16.33,37.8,26.5,4.61,15,0,31,1
2025-02-10 17:00:00,5,1.87,805.4,2.26,4.82,14.22,68.9,25.3,1.08,11,0,25,0
2025-01-30 19:00:00,1,1.93,782.7,2.57,5.37,22.81,30.4,25.5,1.06,12,0,48,1
2025-01-13 09:00:00,5,1.7,750.1,2.39,5.7,15.97,46.0,26.2,2.29,0,0,35,0
2025-02-07 18:00:00,2,1.72,797.2,2.47,5.61,18.51,51.0,26.6,2.27,6,1,9,0
2025-02-10 20:00:00,5,1.9,753.4,2.72,4.85,22.06,32.6,26.6,3.54,7,0,27,0
2025-03-01 21:00:00,3,1.67,994.8,2.63,4.92,19.45,55.5,22.6,4.6,15,1,30,1
2025-01-28 21:00:00,6,1.66,780.8,2.27,4.84,26.56,49.2,31.0,1.01,12,1,33,0
2025-02-21 10:00:00,2,2.02,770.1,2.94,5.53,20.69,74.7,24.8,2.26,9,1,24,0
2025-02-27 17:00:00,1,1.96,756.7,2.5,4.81,15.05,37.1,25.4,1.47,13,0,23,0
2025-02-22 08:00:00,3,1.91,942.2,3.0,4.04,20.99,72.5,26.5,5.54,3,1,40,0
2025-01-07 22:00:00,6,1.97,668.9,2.74,5.24,16.58,44.5,25.5,1.78,2,0,15,0
2025-02-27 15:00:00,1,1.44,828.8,2.22,5.26,17.37,72.1,26.4,1.28,13,0,40,1
2025-02-23 11:00:00,4,2.04,780.9,2.8,4.8,15.58,51.8,22.5,1.12,12,1,24,0
2025-01-03 06:00:00,2,1.87,686.1,2.57,5.93,16.37,48.2,24.2,1.17,7,0,29,0
2025-02-22 12:00:00,3,1.98,734.5,2.74,4.73,20.04,27.8,24.1,1.17,5,1,26,0
2025-02-09 07:00:00,4,1.87,825.4,2.32,5.71,16.91,61.4,26.4,0.94,0,0,36,1
2025-01-06 22:00:00,5,1.81,730.8,2.92,4.33,13.16,33.2,24.3,3.98,2,0,4,1
2025-01-07 12:00:00,6,1.75,820.8,2.65,5.14,19.81,62.6,24.6,1.99,12,1,15,0
2025-01-06 21:00:00,5,1.87,938.3,2.49,4.6,18.29,56.0,24.7,1.83,9,1,50,1
2025-02-20 11:00:00,1,1.74,813.6,2.01,4.96,21.79,67.7,27.5,1.09,13,1,2,0
2025-01-13 13:00:00,5,1.96,683.7,2.53,5.38,18.09,48.4,18.0,1.94,0,1,27,1
2025-02-28 11:00:00,2,1.51,732.3,2.19,4.72,21.62,55.6,25.1,1.66,13,1,36,0
2025-01-01 07:00:00,0,1.7,777.2,2.42,4.65,19.79,46.5,23.1,1.34,8,0,22,0
2025-02-26 17:00:00,0,2.17,771.8,2.78,4.89,20.45,52.2,19.6,2.05,2,1,1,0
2025-01-14 06:00:00,6,1.69,812.2,2.4,6.5,14.63,44.9,21.4,1.67,15,0,33,0
2025-02-19 13:00:00,0,1.76,825.0,2.51,5.1,17.85,61.2,21.3,2.43,5,0,48,1
2025-02-17 08:00:00,5,1.64,938.4,2.33,5.07,21.16,53.1,23.0,1.51,5,1,40,0
2025-01-05 08:00:00,4,1.86,799.7,2.58,5.22,16.62,35.7,21.9,2.0,12,0,5,0
2025-02-17 07:00:00,5,1.67,707.8,2.28,4.14,14.63,72.2,24.1,1.39,7,1,17,0
2025-02-14 08:00:00,2,1.77,892.3,2.59,5.46,17.65,41.9,26.0,1.96,12,1,23,1
2025-01-07 17:00:00,6,1.95,901.0,2.71,5.36,15.63,58.2,24.4,1.42,9,0,12,0
2025-01-24 07:00:00,2,1.67,818.6,2.59,4.11,16.48,46.7,22.3,3.75,14,0,38,1
2025-02-25 07:00:00,6,1.94,780.3,2.55,6.2,14.39,73.9,24.5,1.14,4,0,34,0
2025-02-24 20:00:00,5,1.95,849.8,2.45,5.0,20.89,56.2,25.6,1.57,8,1,28,1
2025-02-27 19:00:00,1,1.99,783.1,2.52,4.44,19.52,44.4,27.0,2.04,3,0,44,0
2025-02-28 12:00:00,2,1.82,635.5,2.58,5.16,17.2,52.4,21.9,1.42,4,1,29,0
2025-01-12 07:00:00,4,2.38,845.1,3.0,4.55,16.92,73.0,28.3,1.52,15,0,31,1
2025-01-16 14:00:00,1,1.99,871.4,2.95,4.2,15.82,59.0,24.4,3.95,6,0,21,1
2025-02-06 11:00:00,1,1.86,915.3,3.0,4.86,19.22,45.4,24.4,4.89,11,0,33,0
2025-01-21 15:00:00,6,1.64,741.5,2.66,4.89,15.49,43.3,22.2,4.04,4,0,19,0
2025-01-08 11:00:00,0,1.78,818.1,2.65,4.21,17.6,35.5,20.7,2.98,0,0,33,0
2025-02-12 19:00:00,0,2.06,819.8,2.72,4.61,18.25,44.8,20.5,0.74,10,0,4,0
2025-01-31 10:00:00,2,2.11,806.8,2.48,4.48,15.88,73.5,28.5,0.6,3,0,20,0
2025-02-11 16:00:00,6,2.07,809.2,2.82,4.82,22.19,61.4,27.6,1.8,7,0,22,0
2025-02-01 17:00:00,3,1.94,803.0,2.55,5.32,18.2,59.5,25.6,1.57,12,1,13,0
2025-01-03 20:00:00,2,1.57,816.9,2.15,5.07,20.37,52.9,21.2,1.11,9,1,11,0
2025-01-11 15:00:00,3,1.89,859.3,2.5,4.98,24.1,66.1,23.7,1.64,0,1,29,1
2025-02-22 19:00:00,3,1.58,897.6,1.98,4.09,16.1,74.7,20.3,0.88,10,1,23,0
2025-02-20 13:00:00,1,1.53,739.5,2.87,4.99,17.34,70.8,22.5,4.77,6,0,24,1
2025-01-09 17:00:00,1,1.84,786.2,2.49,4.46,15.82,34.1,20.1,1.31,3,0,30,1
2025-01-18 09:00:00,3,1.89,766.2,2.44,4.14,20.26,61.7,23.0,0.96,10,0,21,1
2025-02-28 12:00:00,2,1.96,754.7,2.5,5.44,17.81,51.9,23.1,1.32,14,0,39,0
2025-01-06 12:00:00,5,1.89,670.7,2.54,4.34,20.23,54.6,22.4,1.3,3,0,17,0
2025-01-18 20:00:00,3,1.9,801.9,2.66,5.05,24.53,52.3,21.7,1.68,0,0,44,0
2025-01-29 18:00:00,0,1.62,838.3,2.74,4.76,23.33,70.7,23.6,4.46,13,1,6,0
2025-01-25 22:00:00,3,1.78,787.6,2.63,4.52,15.32,52.1,25.3,2.06,3,0,41,1
2025-01-09 15:00:00,1,1.53,799.3,2.57,5.61,15.05,29.7,27.2,3.44,4,0,2,0
2025-02-10 13:00:00,5,1.44,833.5,2.15,4.7,16.16,65.4,22.3,1.41,1,0,1,1
2025-02-08 06:00:00,3,1.93,912.9,2.62,4.73,21.75,42.3,25.5,1.22,1,0,20,0
2025-02-19 22:00:00,0,1.66,766.4,2.77,4.63,19.88,27.6,25.4,4.58,6,0,36,1
2025-01-27 22:00:00,5,1.96,706.3,2.46,5.09,19.7,46.1,24.9,1.49,9,0,18,0
2025-01-19 14:00:00,4,2.0,792.8,2.56,4.92,19.37,65.9,26.2,1.07,15,0,26,1
2025-02-16 07:00:00,4,1.69,950.7,2.47,4.65,17.43,50.5,24.4,2.11,7,1,35,1
2025-01-27 22:00:00,5,1.91,707.1,2.51,4.54,18.22,27.6,23.9,1.4,13,0,7,0
2025-02-09 06:00:00,4,1.68,852.0,2.54,4.98,19.76,72.4,25.5,1.87,14,1,34,1
2025-02-08 10:00:00,3,1.47,892.6,2.21,4.68,19.12,65.6,28.7,1.26,7,1,32,0
2025-01-13 09:00:00,5,1.82,610.8,2.42,5.86,17.75,38.6,20.2,1.16,8,1,33,0
2025-02-04 07:00:00,6,1.72,832.8,2.44,4.74,22.02,60.9,24.4,1.8,6,0,13,0
2025-02-09 21:00:00,4,1.72,848.3,2.43,5.17,15.57,73.3,22.9,1.64,12,1,49,0
2025-02-10 15:00:00,5,2.16,778.6,2.83,4.96,19.24,34.5,21.3,1.66,0,1,6,1
2025-01-15 13:00:00,0,1.52,748.3,2.24,4.86,21.65,71.2,25.3,1.45,15,0,42,0
2025-02-01 16:00:00,3,1.87,752.7,2.81,5.45,21.8,34.4,23.2,3.56,7,1,43,0
2025-01-25 17:00:00,3,1.62,773.7,2.24,5.29,14.83,36.9,22.8,1.82,2,0,38,0
2025-02-03 22:00:00,5,1.96,775.8,2.36,5.28,12.52,47.6,24.8,0.41,4,0,2,0
2025-02-10 10:00:00,5,1.85,760.7,2.52,5.28,16.24,25.7,26.0,1.37,8,1,42,0
2025-02-04 08:00:00,6,1.87,772.4,2.62,4.19,19.75,49.7,21.3,2.01,0,1,36,1
2025-02-26 13:00:00,0,1.63,895.3,2.1,5.22,18.15,40.6,24.5,0.99,12,0,28,0
2025-02-19 07:00:00,0,1.66,702.8,2.17,4.88,17.92,28.3,27.5,0.65,13,0,48,0
2025-02-08 16:00:00,3,1.97,660.1,2.5,4.74,19.44,49.2,24.4,1.43,9,0,3,0
2025-01-01 20:00:00,0,2.12,896.5,3.0,6.5,18.07,51.1,23.7,3.76,11,0,41,1
2025-01-14 22:00:00,6,1.89,784.6,2.87,4.26,23.29,66.0,23.5,3.58,1,0,38,0
2025-02-13 15:00:00,1,1.64,768.9,2.48,4.96,19.89,74.8,19.0,2.15,15,0,24,0
2025-01-19 12:00:00,4,1.86,791.1,2.64,4.91,12.6,70.4,19.4,2.42,6,0,45,1
2025-02-20 08:00:00,1,2.24,816.7,2.61,4.96,18.22,34.0,26.4,0.54,7,0,42,0
2025-01-11 12:00:00,3,1.82,758.1,2.41,4.49,17.46,68.0,29.0,1.31,4,0,35,0
2025-02-24 08:00:00,5,2.06,840.5,3.0,5.11,19.77,62.2,28.0,3.75,7,1,32,1
2025-01-26 07:00:00,4,1.67,723.0,2.38,4.44,16.93,66.1,28.8,1.83,0,0,13,1
2025-01-08 10:00:00,0,1.79,775.9,2.46,5.14,13.97,37.9,23.2,1.16,8,0,18,0
2025-02-19 19:00:00,0,1.91,622.8,2.53,5.08,19.15,61.6,23.7,1.26,4,0,19,0
2025-01-30 21:00:00,1,1.87,893.8,2.64,4.88,19.8,59.2,21.0,2.07,14,1,29,0
2025-01-26 22:00:00,4,1.66,785.9,2.29,4.96,13.39,50.2,21.4,0.84,2,0,17,1
2025-01-10 16:00:00,2,1.65,853.6,2.78,5.79,22.32,66.6,25.9,4.72,3,0,27,0
2025-02-13 06:00:00,1,1.98,838.1,2.4,5.29,20.35,38.9,22.3,0.36,10,0,20,0
2025-01-11 12:00:00,3,2.01,844.0,2.82,5.09,17.67,45.1,22.7,2.13,1,1,29,0
2025-01-26 20:00:00,4,2.07,799.4,2.94,5.21,16.39,45.0,23.2,2.02,10,1,33,0
2025-01-05 22:00:00,4,2.12,831.1,2.8,5.02,19.42,53.5,26.3,1.35,10,1,25,1
2025-01-02 09:00:00,1,1.82,723.1,2.11,5.28,20.22,26.5,24.0,0.86,8,1,15,0
2025-01-13 15:00:00,5,1.74,706.3,2.41,4.7,19.55,48.6,22.5,1.92,8,0,23,0
2025-01-13 21:00:00,5,2.04,791.9,2.88,6.1,19.23,29.7,24.0,2.88,12,0,50,0
2025-02-20 07:00:00,1,1.93,745.6,2.44,5.09,19.47,30.2,26.2,1.38,9,0,41,0
2025-02-05 15:00:00,0,1.62,914.0,2.12,6.41,15.93,63.3,22.5,0.9,12,1,47,0
2025-02-23 11:00:00,4,1.61,830.0,2.37,6.11,18.74,41.4,21.6,2.12,14,1,50,0
2025-02-02 20:00:00,4,1.89,742.7,2.48,4.75,18.86,33.7,21.7,0.93,4,0,8,0
2025-02-14 21:00:00,2,1.77,778.3,2.47,5.12,18.05,64.4,28.9,1.32,14,1,44,0
2025-01-25 16:00:00,3,1.8,810.6,2.24,5.18,19.62,33.3,22.1,0.3,9,0,13,0
2025-01-05 10:00:00,4,1.99,794.6,2.55,5.47,20.93,44.2,24.0,1.35,6,1,50,0
2025-01-15 17:00:00,0,1.94,821.7,2.39,5.07,16.16,62.2,19.3,0.86,13,1,16,0
2025-02-06 19:00:00,1,2.04,805.5,2.8,5.6,17.91,74.0,29.8,2.13,11,0,19,0
2025-02-02 21:00:00,4,1.45,688.7,2.39,4.12,17.87,60.5,22.5,2.57,11,1,11,0
2025-01-08 12:00:00,0,1.85,627.9,3.0,4.7,16.94,59.4,25.2,4.88,7,0,36,1
2025-01-25 10:00:00,3,1.92,770.1,2.57,4.9,15.39,36.7,23.8,1.45,0,0,19,0
2025-01-05 08:00:00,4,1.52,844.8,2.12,4.67,19.03,58.9,22.2,1.56,8,0,13,1
2025-02-23 14:00:00,4,1.68,771.0,2.38,4.13,25.17,72.9,25.7,1.76,12,0,43,1
2025-02-02 06:00:00,4,1.65,898.9,2.43,5.44,20.16,27.7,22.5,1.47,13,1,8,1
2025-02-06 21:00:00,1,1.8,796.2,2.25,4.45,26.27,42.8,26.4,1.18,1,0,29,0
2025-03-01 18:00:00,3,2.09,908.6,2.63,4.66,21.23,36.9,30.5,1.09,4,0,37,0
2025-01-18 18:00:00,3,2.16,892.2,3.0,5.38,16.3,31.2,26.2,4.14,11,1,7,0
2025-02-16 06:00:00,4,1.65,884.1,2.4,5.61,20.52,40.9,21.9,0.55,1,0,13,1
2025-02-18 07:00:00,6,1.9,703.7,2.61,4.72,19.96,54.5,23.4,2.34,14,0,28,0
2025-02-28 19:00:00,2,1.9,801.4,2.54,4.48,19.83,43.5,19.8,1.57,10,0,1,0
2025-02-10 09:00:00,5,1.87,897.8,2.66,4.59,16.2,59.9,18.3,1.33,12,0,23,0
2025-02-28 10:00:00,2,1.87,821.8,2.48,5.56,20.23,55.1,20.7,1.63,4,1,2,1
2025-02-18 16:00:00,6,1.86,844.3,2.57,5.59,22.18,30.9,24.1,1.2,9,0,49,0
2025-01-16 12:00:00,1,2.1,689.0,3.0,5.17,14.11,33.3,24.8,3.69,4,0,50,1
2025-01-26 09:00:00,4,2.0,953.5,2.98,5.12,22.4,33.1,24.8,4.02,1,0,23,1
2025-02-05 19:00:00,0,1.61,736.7,2.39,4.34,22.15,54.1,25.2,1.69,2,1,24,0
2025-02-04 10:00:00,6,1.94,640.4,2.56,5.23,14.35,72.6,24.4,1.46,2,1,42,0
2025-01-17 07:00:00,2,1.96,771.9,2.83,5.39,16.43,52.2,26.0,1.59,15,0,10,1
2025-02-28 10:00:00,2,1.86,604.2,2.42,5.08,21.24,65.0,24.5,2.24,1,0,33,0
2025-02-07 18:00:00,2,2.0,713.2,2.54,5.1,20.19,51.4,22.1,1.1,13,0,48,0
2025-02-17 09:00:00,5,1.83,1000.0,2.46,4.48,19.2,49.9,26.1,1.44,8,1,42,0
2025-02-11 08:00:00,6,1.84,769.6,2.36,5.58,16.62,66.6,21.2,0.67,11,0,11,0
2025-02-08 17:00:00,3,1.82,685.8,2.63,4.32,18.2,37.6,21.7,1.78,10,0,44,0
2025-02-19 17:00:00,0,1.44,802.0,2.13,4.99,19.08,32.4,29.1,1.49,8,0,49,0
2025-01-12 10:00:00,4,1.79,728.2,2.5,5.23,18.97,30.3,21.4,1.51,14,1,16,0
2025-01-27 22:00:00,5,1.68,869.2,2.38,5.57,24.12,55.9,26.2,1.42,0,0,31,0
2025-01-22 20:00:00,0,1.59,728.8,2.34,5.53,19.59,36.0,25.4,1.21,8,1,48,1
2025-01-10 07:00:00,2,2.06,821.7,2.84,5.57,21.07,29.9,21.2,2.75,15,1,11,0
2025-02-08 22:00:00,3,1.89,708.2,2.57,4.85,15.36,70.2,30.8,1.52,9,0,12,0
2025-01-23 07:00:00,1,1.8,1000.0,2.47,6.16,20.38,25.3,23.3,1.65,3,1,20,0
2025-02-26 12:00:00,0,1.7,840.3,2.2,5.54,16.91,59.1,23.0,0.93,3,1,10,0
2025-02-12 06:00:00,0,1.85,788.4,2.73,4.82,16.74,63.5,23.1,1.94,11,0,29,1
2025-02-22 21:00:00,3,1.98,776.6,2.52,4.86,21.85,53.6,25.2,1.44,10,0,21,0
2025-02-05 16:00:00,0,1.65,755.7,2.33,5.38,16.38,72.8,22.3,1.72,8,1,2,1
2025-01-30 14:00:00,1,1.8,739.1,2.45,4.77,18.42,69.0,20.5,1.95,0,1,17,0
2025-02-21 19:00:00,2,1.96,736.9,2.62,4.36,15.35,68.3,25.7,1.45,4,1,18,0
2025-01-19 17:00:00,4,1.45,934.3,2.09,5.04,15.79,69.1,20.9,1.16,7,0,46,0
2025-01-12 17:00:00,4,1.79,755.8,2.43,3.86,14.98,58.0,20.4,0.34,7,1,15,0
2025-01-15 22:00:00,0,1.72,629.6,2.72,5.18,20.95,30.2,22.4,3.27,9,0,39,0
2025-01-29 14:00:00,0,1.78,706.7,2.37,5.32,18.92,39.5,29.9,1.16,9,0,8,0
2025-02-20 15:00:00,1,1.71,874.2,2.22,4.87,21.35,66.0,23.0,0.93,7,1,6,0
2025-02-03 12:00:00,5,1.82,779.8,2.58,5.58,20.07,54.4,28.2,2.23,11,1,44,0
2025-02-05 22:00:00,0,2.15,789.3,2.87,5.43,15.6,35.4,23.7,1.99,10,0,36,1
2025-02-15 18:00:00,3,1.74,893.6,2.59,4.49,20.04,68.2,24.2,2.7,11,0,7,0
2025-02-09 10:00:00,4,1.85,737.8,2.5,5.02,17.52,56.9,24.6,1.58,5,0,37,0
2025-02-25 14:00:00,6,2.16,850.6,2.92,4.74,21.99,35.0,22.4,3.3,0,1,24,0
2025-01-04 22:00:00,3,1.7,746.6,2.64,4.84,11.17,63.3,24.1,1.68,15,0,39,1
2025-01-05 17:00:00,4,2.13,846.1,2.65,5.57,15.13,32.5,25.4,1.1,13,1,16,1
2025-03-01 08:00:00,3,1.8,768.7,2.48,5.31,16.68,43.9,24.5,2.48,4,1,5,1
2025-02-10 13:00:00,5,2.12,780.7,2.69,4.64,19.44,51.5,22.4,1.98,11,1,40,1
2025-01-11 21:00:00,3,1.94,865.6,2.6,5.11,14.06,46.0,26.4,1.91,5,0,37,0
2025-02-04 19:00:00,6,1.86,859.8,2.82,4.62,23.68,70.8,19.2,2.26,12,0,47,1
2025-02-26 17:00:00,0,1.79,786.8,2.42,4.76,21.16,32.6,25.6,1.39,2,0,6,0
2025-01-12 06:00:00,4,1.69,762.3,2.23,5.77,21.25,53.0,25.0,0.77,5,0,11,1
2025-02-16 21:00:00,4,1.81,927.9,2.63,6.27,21.59,36.9,24.2,1.96,8,0,19,0
2025-02-25 14:00:00,6,1.96,847.1,2.76,5.89,20.84,37.8,26.9,1.96,11,1,3,0
2025-02-23 18:00:00,4,1.8,768.7,2.58,5.14,16.67,69.4,25.0,1.81,4,1,29,0
2025-02-03 07:00:00,5,1.74,747.8,2.38,5.09,19.15,52.5,18.0,1.13,9,0,35,0
2025-01-18 11:00:00,3,1.76,882.0,2.24,5.51,17.31,41.4,26.0,0.96,6,1,29,0
2025-01-08 10:00:00,0,1.98,809.2,2.74,5.05,17.56,62.4,24.0,2.92,5,1,40,0
2025-01-27 08:00:00,5,2.02,786.9,2.42,4.29,20.14,68.1,24.3,1.06,13,0,23,0
2025-01-29 09:00:00,0,1.68,809.2,2.32,5.91,16.59,58.0,24.6,1.35,2,0,16,1
2025-01-13 22:00:00,5,1.68,827.0,2.54,4.41,17.13,26.3,24.3,2.95,11,1,49,0
2025-02-17 18:00:00,5,1.87,795.5,2.63,5.6,21.5,47.1,21.2,2.56,9,1,30,1
2025-02-20 18:00:00,1,2.08,896.3,2.77,5.38,17.37,59.0,22.5,1.9,10,1,26,1
2025-01-11 19:00:00,3,2.01,900.7,2.74,5.93,17.23,62.0,26.2,2.7,12,0,38,0
2025-02-12 20:00:00,0,1.58,842.6,2.2,5.43,17.79,74.8,23.9,1.14,12,0,33,0
2025-03-01 12:00:00,3,1.75,910.0,2.43,4.71,19.45,29.5,24.4,1.86,5,0,6,0
2025-01-06 16:00:00,5,1.63,800.7,2.44,5.54,19.83,61.7,25.7,2.25,6,0,40,0
2025-02-04 20:00:00,6,1.75,855.2,2.42,4.82,16.34,53.6,23.4,1.24,13,0,29,0
2025-02-17 06:00:00,5,2.09,880.4,3.0,4.51,15.06,27.3,26.7,4.98,8,1,43,0
2025-02-01 16:00:00,3,1.54,881.5,2.31,4.08,21.2,31.9,24.6,1.54,13,0,7,0
2025-01-15 21:00:00,0,1.51,873.3,2.15,4.94,12.37,64.5,21.2,0.81,15,0,18,1
2025-02-28 17:00:00,2,1.65,850.5,2.29,4.16,19.02,29.5,23.2,0.82,12,0,46,0
2025-01-09 17:00:00,1,1.85,956.6,2.43,5.72,17.88,57.1,23.0,0.91,13,0,42,0
2025-02-27 22:00:00,1,1.91,756.8,2.63,4.22,18.65,44.7,24.2,1.77,2,0,7,0
2025-02-24 20:00:00,5,1.88,787.6,2.71,4.81,18.77,71.4,21.3,2.97,11,0,32,0
2025-01-12 17:00:00,4,2.01,782.8,2.76,4.83,18.6,52.4,28.5,2.07,8,1,4,0
2025-01-01 11:00:00,0,1.48,770.6,2.19,5.09,18.78,65.3,26.1,0.63,8,1,14,0
2025-01-27 22:00:00,5,2.01,640.9,2.47,4.57,18.83,39.5,24.6,0.74,15,0,38,0
2025-02-14 13:00:00,2,1.74,910.0,2.41,5.57,19.94,30.6,24.2,1.73,4,1,28,0
2025-01-05 22:00:00,4,1.93,717.9,2.57,5.08,11.05,64.3,26.4,1.06,4,0,18,0
2025-01-01 20:00:00,0,1.56,813.6,2.16,4.99,18.18,70.7,20.2,1.1,3,1,35,0
2025-01-17 08:00:00,2,1.8,686.3,2.47,4.68,22.28,44.1,24.8,2.01,0,0,49,0
2025-01-07 20:00:00,6,1.84,849.7,2.5,5.28,16.19,66.0,20.9,1.22,2,0,3,1
2025-02-15 16:00:00,3,2.01,737.2,2.56,5.7,20.31,27.9,26.2,1.28,8,1,44,0
2025-01-06 19:00:00,5,1.52,709.1,2.73,6.35,20.55,42.3,21.8,3.97,5,0,39,1
2025-02-12 19:00:00,0,1.81,815.5,2.41,4.53,18.23,27.5,24.8,1.4,4,0,18,0
2025-02-28 12:00:00,2,1.6,743.9,2.28,4.93,18.31,32.1,28.9,1.84,15,0,29,0
2025-01-17 08:00:00,2,1.89,754.1,3.0,4.05,14.61,58.1,26.8,4.89,11,0,17,1
2025-01-18 19:00:00,3,1.94,813.7,2.61,5.34,18.44,53.7,21.5,1.41,3,1,12,1
2025-02-06 15:00:00,1,2.03,864.0,2.77,4.32,21.67,72.8,24.6,2.08,15,1,35,0
2025-01-24 14:00:00,2,1.7,734.5,2.6,5.14,17.53,46.4,24.2,2.57,10,1,25,1
2025-02-27 20:00:00,1,1.97,720.7,2.44,5.62,19.08,55.9,23.9,0.82,6,1,10,0
2025-01-09 07:00:00,1,2.04,801.9,3.0,4.79,20.18,68.5,28.2,4.68,5,1,9,0
2025-01-13 07:00:00,5,1.5,843.1,2.05,4.53,18.89,39.0,23.9,1.4,12,0,37,1
2025-01-26 12:00:00,4,1.91,917.0,2.47,5.66,19.17,65.6,29.7,1.45,6,0,2,0
2025-01-28 11:00:00,6,1.97,714.3,2.55,5.36,14.08,58.9,22.4,1.1,11,0,39,0
2025-01-28 17:00:00,6,1.75,774.6,2.42,4.43,19.06,70.0,24.2,1.88,7,0,35,1
2025-02-11 21:00:00,6,1.58,894.1,2.31,5.07,14.0,66.3,24.0,1.85,10,0,23,0
2025-01-04 17:00:00,3,1.97,957.8,2.69,4.57,18.56,55.5,24.7,2.76,12,1,17,0
2025-02-28 19:00:00,2,1.58,720.6,2.17,5.53,27.03,67.3,26.0,0.84,0,0,47,1
2025-02-21 14:00:00,2,1.77,740.9,2.36,5.06,20.32,46.9,27.3,0.63,1,0,44,0
2025-01-19 16:00:00,4,1.79,830.5,2.74,5.76,18.82,35.3,23.8,3.76,11,0,37,0
2025-02-17 21:00:00,5,1.93,753.8,2.48,4.53,15.91,35.1,23.5,1.47,4,0,19,0
2025-02-21 11:00:00,2,1.69,739.3,2.29,5.11,21.86,46.6,23.8,1.27,12,0,40,0
2025-02-24 15:00:00,5,1.68,819.6,2.49,4.99,21.37,49.6,26.3,1.59,6,1,21,0
2025-02-20 16:00:00,1,1.82,924.0,2.48,5.13,12.92,69.8,21.0,0.8,1,0,33,0
2025-02-07 19:00:00,2,1.98,695.2,2.59,4.72,16.3,68.5,22.9,1.69,6,0,17,0
2025-02-18 06:00:00,6,2.21,919.9,2.84,3.88,18.68,48.6,28.5,1.46,14,0,21,0
2025-01-22 21:00:00,0,1.53,754.0,2.33,5.34,17.44,28.4,18.7,2.04,15,0,43,0
2025-02-04 18:00:00,6,1.86,827.7,2.7,5.03,20.71,54.2,26.3,1.93,7,0,33,0
2025-02-01 09:00:00,3,1.6,927.3,2.4,4.58,15.18,57.6,27.0,1.97,10,0,44,0
2025-01-01 07:00:00,0,1.98,826.0,2.93,4.75,19.61,57.4,26.4,3.77,12,1,4,1
2025-02-27 08:00:00,1,1.63,776.2,2.61,4.42,16.43,39.7,22.7,2.3,6,0,42,1
2025-02-01 20:00:00,3,1.68,857.5,2.67,4.07,19.97,53.8,26.6,4.14,11,1,17,1
2025-02-06 20:00:00,1,1.69,786.1,3.0,5.52,16.63,70.5,25.5,5.69,13,0,37,0
2025-01-25 09:00:00,3,1.79,841.7,2.53,5.29,18.15,51.8,25.4,1.1,12,0,6,0
2025-01-30 13:00:00,1,1.86,783.6,3.0,4.32,21.77,57.6,21.3,4.33,8,0,5,1
2025-01-20 08:00:00,5,1.89,868.9,2.91,6.26,15.35,28.8,23.3,4.54,0,0,2,0
2025-01-12 07:00:00,4,1.8,688.5,2.28,4.44,23.15,48.9,24.2,0.83,11,0,25,0
2025-02-15 13:00:00,3,1.56,718.9,2.14,5.36,26.7,50.5,30.4,1.58,10,0,35,1
2025-02-03 06:00:00,5,1.93,687.3,2.66,5.0,17.85,34.0,21.0,1.08,7,1,22,0
2025-02-13 22:00:00,1,1.79,795.5,2.25,4.37,21.5,71.1,23.8,0.87,5,0,47,0
2025-02-13 17:00:00,1,2.01,677.6,2.62,5.18,20.24,34.2,25.0,0.95,7,0,24,0
2025-02-03 21:00:00,5,1.67,744.7,2.22,4.91,19.92,61.1,24.1,1.49,6,0,28,0
2025-01-05 18:00:00,4,1.51,711.4,2.55,4.68,16.1,59.8,24.4,1.88,2,0,45,0
2025-01-10 22:00:00,2,1.79,918.4,2.27,5.66,15.64,56.4,19.9,1.16,2,0,49,0
2025-02-28 06:00:00,2,2.03,720.7,2.5,5.31,18.17,30.0,24.7,0.46,5,1,22,0
2025-02-20 06:00:00,1,1.83,697.1,2.85,5.36,17.95,52.1,21.3,3.08,9,1,44,0
2025-02-20 21:00:00,1,1.76,819.9,2.45,4.89,17.59,58.8,23.9,2.06,0,1,37,0
2025-01-31 15:00:00,2,1.64,934.9,3.0,5.18,16.03,73.1,23.8,5.81,11,0,29,1
2025-02-25 18:00:00,6,2.12,790.7,2.81,4.99,23.99,55.8,27.4,2.31,0,1,21,0
2025-01-04 18:00:00,3,1.62,796.9,2.36,5.25,21.86,36.7,18.1,1.55,3,0,23,1
